mmsi,imo,collectionType,timestamp,latitude,longitude,name,shipType
413389690,0.0,TERRESTRIAL,2023-02-12T14:02:10.000Z,36.8013,122.42604,KAI TUO ZHE 9,GENERAL_CARGO
413441960,0.0,DYNAMIC,2023-02-12T14:00:32.000Z,31.41149167,123.01213333,YONG YUE 66,GENERAL_CARGO
413228020,0.0,DYNAMIC,2023-02-12T14:02:17.000Z,35.61303667,122.93917333,DA FENG GANG HAIRONG,GENERAL_CARGO
304581000,9415040.0,TERRESTRIAL,2023-02-12T14:02:28.915Z,43.34892833,-8.504335,LEMLAND,GENERAL_CARGO
413865468,0.0,TERRESTRIAL,2023-02-12T14:00:03.000Z,31.30597333,118.34527833,YUXINHUO17019,GENERAL_CARGO
413215590,0.0,TERRESTRIAL,2023-02-12T14:02:26.000Z,21.66458333,108.40536,JIA HONG 28,GENERAL_CARGO
413773476,0.0,TERRESTRIAL,2023-02-12T14:00:17.000Z,29.9092,107.74869833,HANGLI918,GENERAL_CARGO
413789049,0.0,TERRESTRIAL,2023-02-12T14:00:59.000Z,31.18363333,118.04136,NAXIANG5,GENERAL_CARGO
441405000,9392585.0,TERRESTRIAL,2023-02-12T14:02:09.000Z,34.61532833,135.374585,ANNA,GENERAL_CARGO
413827025,,TERRESTRIAL,2023-02-12T14:02:16.000Z,31.45739,118.33697833,HUALUN591,GENERAL_CARGO
413907239,,DYNAMIC,2023-02-12T13:59:50.000Z,23.089725,113.45230667,ZHONGTONGDA,GENERAL_CARGO
477110100,8907527.0,TERRESTRIAL,2023-02-12T14:02:35.000Z,35.99385,120.26808167,LAN JING,GENERAL_CARGO
413847741,0.0,TERRESTRIAL,2023-02-12T14:00:34.000Z,32.20685333,119.64862667,GUORUI888,GENERAL_CARGO
412440194,9975131.0,DYNAMIC,2023-02-12T13:54:20.000Z,18.333495,64.85043333,FU YUAN YU 8630,GENERAL_CARGO
244020335,9772565.0,TERRESTRIAL,2023-02-12T14:02:08.775Z,51.83485,-8.32956667,ARKLOW VALOUR,GENERAL_CARGO
259005610,9921788.0,TERRESTRIAL,2023-02-12T14:02:22.287Z,59.42836667,10.65543667,THERESE,GENERAL_CARGO
273332020,9210933.0,TERRESTRIAL,2023-02-12T14:02:02.000Z,46.55710667,37.60391333,LIDA,GENERAL_CARGO
413454710,0.0,TERRESTRIAL,2023-02-12T14:02:08.000Z,31.705525,121.97062667,HAN WANG 1,GENERAL_CARGO
255806139,9341108.0,TERRESTRIAL,2023-02-12T14:02:13.426Z,55.68982667,12.63071667,DANITA,GENERAL_CARGO
341874000,8203555.0,TERRESTRIAL,2023-02-12T14:01:55.497Z,59.26398667,11.04695333,ZUZANNA,GENERAL_CARGO
413841038,0.0,TERRESTRIAL,2023-02-12T14:00:02.000Z,23.06426667,113.48371333,YUEHEYUANHUO 6206,GENERAL_CARGO
413860074,,TERRESTRIAL,2023-02-12T14:02:36.000Z,23.05391333,113.30204333,GUIGANGDEQIN698,GENERAL_CARGO
413556360,0.0,TERRESTRIAL,2023-02-12T14:02:31.000Z,38.90124833,118.55851167,HUA  YU  166,GENERAL_CARGO
413813456,,TERRESTRIAL,2023-02-12T14:01:52.000Z,29.71641667,115.9314,YU CHANG TAI 858,GENERAL_CARGO
413871853,,TERRESTRIAL,2023-02-12T14:02:35.000Z,32.11273167,119.566245,YUECHENGJI666,GENERAL_CARGO
205381790,0.0,DYNAMIC,2023-02-12T14:02:07.000Z,51.00981333,3.74450667,OLI-CHRIS,GENERAL_CARGO
209072000,9285433.0,TERRESTRIAL,2023-02-12T14:02:14.000Z,53.98653,14.24499667,EMMA,GENERAL_CARGO
413833702,,TERRESTRIAL,2023-02-12T14:02:40.000Z,28.984205,116.679785,XIN XING 1676,GENERAL_CARGO
441415000,9841330.0,TERRESTRIAL,2023-02-12T14:02:03.870Z,33.78108167,131.11941,TY MERRY,GENERAL_CARGO
413862738,0.0,TERRESTRIAL,2023-02-12T14:02:00.000Z,31.539535,118.374045,SULIANYUNGANGHUO5666,GENERAL_CARGO
412353450,0.0,DYNAMIC,2023-02-12T14:01:36.000Z,30.950465,122.21159167,KAI TONG 99,GENERAL_CARGO
413869952,0.0,DYNAMIC,2023-02-12T13:50:15.000Z,23.02456833,113.51166667,GUIGANGDEQIN6858,GENERAL_CARGO
413793647,,TERRESTRIAL,2023-02-12T14:02:04.000Z,30.90892667,117.74259833,XINGANG899,GENERAL_CARGO
413845303,,DYNAMIC,2023-02-12T13:58:16.000Z,22.87631,113.55834333,PINGNANJINGFENG628,GENERAL_CARGO
412452390,0.0,DYNAMIC,2023-02-12T13:55:40.000Z,22.76210667,113.64277667,AN XIANG LI,GENERAL_CARGO
257029750,,TERRESTRIAL,2023-02-12T14:02:41.594Z,62.832405,6.96111667,TOPAS,GENERAL_CARGO
244100961,0.0,TERRESTRIAL,2023-02-12T14:02:44.451Z,51.221035,6.74272167,ROLF MONI,GENERAL_CARGO
244820798,0.0,TERRESTRIAL,2023-02-12T14:02:28.000Z,52.39561833,4.6509,SCHROOTRUNNER 2,GENERAL_CARGO
413793479,0.0,TERRESTRIAL,2023-02-12T14:02:24.000Z,30.19763333,113.92037333,WANJINGANG168,GENERAL_CARGO
413787162,,TERRESTRIAL,2023-02-12T14:02:46.000Z,29.833365,115.55862667,GAN JI AN HUO6133,GENERAL_CARGO
413907252,,TERRESTRIAL,2023-02-12T14:02:18.000Z,23.10948833,113.38898,YUESHAOGUANHUO3808,GENERAL_CARGO
413844056,0.0,TERRESTRIAL,2023-02-12T14:02:50.000Z,28.62695333,104.43181833,JIXIANG929,GENERAL_CARGO
413803081,1.0,TERRESTRIAL,2023-02-12T14:00:11.000Z,31.73506,118.44782833,SUYUNDAHUO1359,GENERAL_CARGO
245497000,9278337.0,TERRESTRIAL,2023-02-12T14:02:28.534Z,53.90300333,11.454,EEMS DOLLARD,GENERAL_CARGO
413771566,0.0,TERRESTRIAL,2023-02-12T14:01:00.000Z,30.42084833,108.22126667,SHOU XIANG 1002,GENERAL_CARGO
413941045,0.0,TERRESTRIAL,2023-02-12T14:02:45.000Z,29.68598333,113.34391667,JIANGJIYUN1268,GENERAL_CARGO
413824204,0.0,TERRESTRIAL,2023-02-12T14:02:45.000Z,31.28347,121.56749333,YUANCHEN06,GENERAL_CARGO
413839864,0.0,TERRESTRIAL,2023-02-12T14:02:43.000Z,31.7345,119.99697667,LIQUNJIUHAO,GENERAL_CARGO
413803835,0.0,TERRESTRIAL,2023-02-12T14:01:59.000Z,30.41433667,114.980155,HUALONG11,GENERAL_CARGO
244670712,0.0,DYNAMIC,2023-02-12T14:01:20.000Z,51.33152667,3.82382,HEERENSCHIP,GENERAL_CARGO
413386080,0.0,DYNAMIC,2023-02-12T13:59:17.000Z,35.24791,122.86891667,AN FENG 02,GENERAL_CARGO
413846698,,DYNAMIC,2023-02-12T13:56:52.000Z,22.85938,113.57824167,YUEPING018,GENERAL_CARGO
413843936,0.0,TERRESTRIAL,2023-02-12T14:02:35.000Z,28.62709667,104.42995667,JUNFENG666,GENERAL_CARGO
413770847,0.0,TERRESTRIAL,2023-02-12T14:02:14.000Z,29.60199167,106.62825,XIANGFU906,GENERAL_CARGO
419900775,,DYNAMIC,2023-02-12T13:44:13.000Z,18.90325333,72.87235833,M.V. FM 5,GENERAL_CARGO
413996838,0.0,TERRESTRIAL,2023-02-12T14:00:25.000Z,31.29949333,118.33018667,JIN SHUN HANG 896,GENERAL_CARGO
413866459,42.0,DYNAMIC,2023-02-12T13:57:44.000Z,22.985975,113.54042333,HAISHUN5158,GENERAL_CARGO
441773000,8869701.0,TERRESTRIAL,2023-02-12T14:02:32.000Z,35.06495167,128.995405,HAEDUCK OKPO,GENERAL_CARGO
413384320,0.0,TERRESTRIAL,2023-02-12T14:02:37.000Z,32.12759167,121.499955,MING YOU,GENERAL_CARGO
413334050,0.0,TERRESTRIAL,2023-02-12T14:02:32.950Z,38.08427667,118.04573333,BI HAI   158,GENERAL_CARGO
413819578,0.0,TERRESTRIAL,2023-02-12T14:02:31.000Z,31.76446,118.47930667,HUATAI3607,GENERAL_CARGO
525022027,,TERRESTRIAL,2023-02-12T14:01:00.030Z,-6.10389667,106.81061167,KM.INDAH MEGAH,GENERAL_CARGO
413788941,,TERRESTRIAL,2023-02-12T14:02:23.002Z,31.94463,120.21010167,SUXIANGFAHUO5866,GENERAL_CARGO
413823872,0.0,TERRESTRIAL,2023-02-12T14:02:07.000Z,32.42333,121.29550667,XINQUAN388,GENERAL_CARGO
413263420,0.0,TERRESTRIAL,2023-02-12T14:02:16.000Z,39.85872,119.62909333,FU SHENG 16,GENERAL_CARGO
431014378,9893395.0,TERRESTRIAL,2023-02-12T14:01:58.000Z,34.36295,133.88465,DAIO MARU,GENERAL_CARGO
413025028,,DYNAMIC,2023-02-12T13:43:04.000Z,21.100215,108.78637333,10086,GENERAL_CARGO
244690569,0.0,TERRESTRIAL,2023-02-12T14:01:59.094Z,51.455995,6.72572667,SALIRE,GENERAL_CARGO
413848845,0.0,TERRESTRIAL,2023-02-12T14:02:02.000Z,33.83489667,118.42072167,JING HANG JI 6789,GENERAL_CARGO
209083000,9498468.0,TERRESTRIAL,2023-02-12T14:02:53.787Z,-27.37904,153.16529833,AAL HONG KONG,GENERAL_CARGO
412441666,,TERRESTRIAL,2023-02-12T14:01:57.000Z,36.865875,122.39320667,MIN LIAN YU 61666,GENERAL_CARGO
413849717,0.0,TERRESTRIAL,2023-02-12T14:02:35.000Z,30.61003667,111.36849333,YUJIANG918,GENERAL_CARGO
413825503,0.0,TERRESTRIAL,2023-02-12T14:02:00.000Z,34.63468667,119.42213333,LUJININGHUO 5792,GENERAL_CARGO
413846285,0.0,TERRESTRIAL,2023-02-12T14:00:26.000Z,30.900595,108.71772333,QICHUNHUO1008,GENERAL_CARGO
413822394,0.0,DYNAMIC,2023-02-12T10:41:42.000Z,31.76814333,121.10354333,XINCHANGJIANG06009,GENERAL_CARGO
413867125,0.0,TERRESTRIAL,2023-02-12T14:02:14.423Z,31.92666,120.19250667,HUA YOU TENG FEI,GENERAL_CARGO
413869991,,TERRESTRIAL,2023-02-12T14:02:07.000Z,28.41391,112.80868167,XIANGXIANGTANHUO0658,GENERAL_CARGO
413994524,,TERRESTRIAL,2023-02-12T14:02:16.000Z,31.73851333,119.97125333,SUGUANYINSIHUO9568,GENERAL_CARGO
413823582,0.0,TERRESTRIAL,2023-02-12T14:00:28.339Z,31.92053333,120.15985333,HUA TAI 7777,GENERAL_CARGO
412477010,0.0,DYNAMIC,2023-02-12T13:54:35.000Z,35.510145,122.85199833,JING HAI CHANG,GENERAL_CARGO
431800289,8812617.0,DYNAMIC,2023-02-12T13:58:32.000Z,35.50431167,139.71494333,HAYAKITAMARU,GENERAL_CARGO
244620959,0.0,TERRESTRIAL,2023-02-12T14:02:36.065Z,51.461335,3.687875,VECTURA,GENERAL_CARGO
353123000,9875721.0,TERRESTRIAL,2023-02-12T14:02:42.000Z,30.25097,122.763955,MINNEAPOLIS MIYO,GENERAL_CARGO
413793685,0.0,TERRESTRIAL,2023-02-12T14:02:47.000Z,30.83538,120.19504667,MING YANG 8988,GENERAL_CARGO
413840926,0.0,TERRESTRIAL,2023-02-12T14:00:00.000Z,30.91856833,108.56797,LINRUI8,GENERAL_CARGO
413905357,,DYNAMIC,2023-02-12T13:56:40.000Z,22.98047,113.51177667,YUEJINSHUNHUO832,GENERAL_CARGO
667002109,8357239.0,DYNAMIC,2023-02-12T14:02:29.000Z,22.89025167,113.57684333,DONG HUA 9,GENERAL_CARGO
419901997,,DYNAMIC,2023-02-12T13:57:09.000Z,18.92798,72.870765,M V SAI,GENERAL_CARGO
413383920,0.0,DYNAMIC,2023-02-12T14:01:37.000Z,30.87130833,122.84498833,BAO YANG 26,GENERAL_CARGO
414097000,0.0,TERRESTRIAL,2023-02-12T14:02:31.000Z,30.26878333,122.7247,JIN NING 18,GENERAL_CARGO
413870276,0.0,TERRESTRIAL,2023-02-12T14:00:00.000Z,34.78925667,117.09362333,LUJININGHUO 8108,GENERAL_CARGO
414350350,414350350.0,TERRESTRIAL,2023-02-12T14:02:13.000Z,30.5167,122.23052,SHENZHOUAOXIANG,GENERAL_CARGO
413837463,0.0,DYNAMIC,2023-02-12T13:54:33.000Z,23.04673,113.50531,YUEYUANHANG388,GENERAL_CARGO
413822402,0.0,TERRESTRIAL,2023-02-12T14:01:46.000Z,29.44964,113.14153167,JINYONGQUANSHUN,GENERAL_CARGO
413997997,0.0,TERRESTRIAL,2023-02-12T14:02:43.000Z,29.80660333,116.29082167,WANDAYUN877,GENERAL_CARGO
477301800,9734173.0,DYNAMIC,2023-02-12T14:00:11.000Z,-21.78936667,153.164025,CHIPOL TAIHU,GENERAL_CARGO
413848471,0.0,DYNAMIC,2023-02-12T13:58:25.000Z,23.04656667,113.51119833,GUIHAIYUN8,GENERAL_CARGO
211255540,0.0,TERRESTRIAL,2023-02-12T14:02:33.279Z,53.544155,9.98724333,HANSATAUCHER 11,GENERAL_CARGO
413837477,,TERRESTRIAL,2023-02-12T14:02:41.000Z,23.05372167,113.264905,YUESHAOGUANHUO6263,GENERAL_CARGO
413993978,0.0,TERRESTRIAL,2023-02-12T14:02:45.000Z,31.80476667,119.86029667,SU BAO XIN HUDPP89,GENERAL_CARGO
422088800,9885441.0,DYNAMIC,2023-02-12T13:58:38.000Z,27.07222667,51.58410667,NEGIN KISH,GENERAL_CARGO
367311410,0.0,TERRESTRIAL,2023-02-12T14:02:12.000Z,29.15650333,-89.67968667,JACOB C,GENERAL_CARGO
227099010,0.0,DYNAMIC,2023-02-12T13:57:34.000Z,51.25869667,3.839985,BER/MEL,GENERAL_CARGO
211573560,0.0,TERRESTRIAL,2023-02-12T14:02:29.209Z,53.88135833,10.689885,WELS,GENERAL_CARGO
305543000,9736236.0,DYNAMIC,2023-02-12T13:56:56.000Z,31.05616,122.67816167,CHARLIE,GENERAL_CARGO
412431712,0.0,TERRESTRIAL,2023-02-12T14:01:54.000Z,27.73784167,120.65819667,HUASHENGYUJIA2,GENERAL_CARGO
431015421,9917256.0,TERRESTRIAL,2023-02-12T14:02:25.000Z,33.61854667,130.40135833,SHINTO,GENERAL_CARGO
244150220,0.0,TERRESTRIAL,2023-02-12T14:02:00.000Z,51.14425167,5.88333,STEDO,GENERAL_CARGO
413806326,0.0,TERRESTRIAL,2023-02-12T14:02:46.000Z,31.73013333,118.45038333,YUXINHUO10366,GENERAL_CARGO
413800456,,TERRESTRIAL,2023-02-12T14:02:24.000Z,29.84097667,115.64313,NING GAO PENG 128,GENERAL_CARGO
352187000,9161869.0,DYNAMIC,2023-02-12T13:58:20.000Z,36.38818333,22.663465,AQUIS PERLA,GENERAL_CARGO
412414120,0.0,TERRESTRIAL,2023-02-12T13:59:15.000Z,30.00784833,122.09237167,ZHE DAI 66534,GENERAL_CARGO
413219220,0.0,TERRESTRIAL,2023-02-12T14:02:28.000Z,24.45842,117.95345333,TONG FENG 89,GENERAL_CARGO
305566000,9491927.0,TERRESTRIAL,2023-02-12T14:02:39.000Z,32.81353667,35.03142833,BLUE TUNE,GENERAL_CARGO
312224000,8810748.0,DYNAMIC,2023-02-12T13:52:03.000Z,36.40144167,22.64174333,NS ELI,GENERAL_CARGO
413825462,0.0,TERRESTRIAL,2023-02-12T14:00:11.000Z,28.78314,104.71432,YU HANG 628,GENERAL_CARGO
265607090,0.0,TERRESTRIAL,2023-02-12T14:02:24.318Z,57.70759,11.66273833,SVEA,GENERAL_CARGO
255806399,9408889.0,TERRESTRIAL,2023-02-12T14:02:06.010Z,54.61875833,-5.90186167,MANISA MATILDE,GENERAL_CARGO
413849248,0.0,DYNAMIC,2023-02-12T13:49:01.000Z,22.90525,113.38010667,GUINAN98,GENERAL_CARGO
413820639,,TERRESTRIAL,2023-02-12T14:02:29.000Z,28.39298,112.81850833,XIANGZHOUJINHANG898,GENERAL_CARGO
205220190,,TERRESTRIAL,2023-02-12T14:02:46.575Z,51.08903667,3.66675333,NEOPHYTE,GENERAL_CARGO
413830521,0.0,TERRESTRIAL,2023-02-12T14:02:41.000Z,29.40851667,113.10458333,XIANGYIYANGHUO5777,GENERAL_CARGO
413961023,0.0,TERRESTRIAL,2023-02-12T14:02:00.000Z,31.17186667,117.99676833,GUO QIANG1257,GENERAL_CARGO
431501734,8980397.0,TERRESTRIAL,2023-02-12T14:02:19.000Z,34.15453,133.03854667,HAYATOMO MARU,GENERAL_CARGO
413361220,0.0,TERRESTRIAL,2023-02-12T14:02:40.000Z,38.32734,117.87639667,HUA SHUN,GENERAL_CARGO
413242480,0.0,TERRESTRIAL,2023-02-12T14:01:52.000Z,31.85117,120.93357833,BAO SHENG 9,GENERAL_CARGO
413791423,0.0,TERRESTRIAL,2023-02-12T14:00:18.000Z,31.30406667,118.29225333,YUXINHUO13688,GENERAL_CARGO
413854111,,TERRESTRIAL,2023-02-12T14:02:28.631Z,31.91442667,120.17198667,SUWUXIHUO95198,GENERAL_CARGO
210544000,9129134.0,TERRESTRIAL,2023-02-12T14:02:07.000Z,56.54214,21.02710667,RIX WARRIOR,GENERAL_CARGO
413483290,0.0,DYNAMIC,2023-02-12T13:51:07.000Z,23.05844333,113.59852,YUEDONGGUANHUO0868,GENERAL_CARGO
414017000,9483102.0,TERRESTRIAL,2023-02-12T14:02:12.000Z,35.995445,120.24492167,XIANG RUI KOU,GENERAL_CARGO
413961887,,TERRESTRIAL,2023-02-12T14:01:51.000Z,31.7828,118.48661167,WANHONGYUN982,GENERAL_CARGO
413845825,,TERRESTRIAL,2023-02-12T14:00:26.000Z,30.00887,120.64218667,JIANG YU 5858,GENERAL_CARGO
431005799,9739642.0,TERRESTRIAL,2023-02-12T14:02:05.000Z,33.08054833,131.86228167,GENSEKI 2,GENERAL_CARGO
413375740,0.0,TERRESTRIAL,2023-02-12T14:02:26.000Z,38.32085333,117.87578667,WEI LUN 208,GENERAL_CARGO
257141000,9014690.0,TERRESTRIAL,2023-02-12T14:00:22.000Z,57.79773333,10.15745,IMPERATOR,GENERAL_CARGO
667001801,8807337.0,TERRESTRIAL,2023-02-12T14:02:06.000Z,10.64699333,103.50715833,BREADBOX SERVAL,GENERAL_CARGO
413997229,0.0,TERRESTRIAL,2023-02-12T14:02:23.000Z,31.30032,118.29288667,DONGTAI338,GENERAL_CARGO
431014096,,TERRESTRIAL,2023-02-12T14:02:39.000Z,34.23237667,132.53603,SHOSEN MARU NO.1,GENERAL_CARGO
412503960,,TERRESTRIAL,2023-02-12T14:02:17.723Z,24.37647167,118.13022667,YUE XIN HE 819,GENERAL_CARGO
413798935,0.0,TERRESTRIAL,2023-02-12T14:02:17.000Z,29.84232667,107.62521333,WAN GANG 906,GENERAL_CARGO
412704320,0.0,DYNAMIC,2023-02-12T14:01:36.000Z,30.969005,122.62017833,YI CHENG 2,GENERAL_CARGO
413696000,0.0,TERRESTRIAL,2023-02-12T13:58:56.000Z,39.10992,118.53173833,WEIXIANG99,GENERAL_CARGO
413827754,0.0,TERRESTRIAL,2023-02-12T14:02:00.000Z,31.299445,118.31634,WU HU LONG HAO 777,GENERAL_CARGO
413773668,0.0,TERRESTRIAL,2023-02-12T14:02:31.000Z,30.60810667,111.37069833,GANGSHENG1615,GENERAL_CARGO
305976000,9180853.0,TERRESTRIAL,2023-02-12T14:02:12.788Z,54.455695,18.671935,AMBER TRADER,GENERAL_CARGO
412330850,0.0,DYNAMIC,2023-02-12T13:54:56.000Z,31.282015,122.47678833,LU HAI XIN,GENERAL_CARGO
402513824,,TERRESTRIAL,2023-02-12T14:01:50.000Z,28.41051,121.834035,21,GENERAL_CARGO
431006632,9767663.0,TERRESTRIAL,2023-02-12T14:02:24.000Z,35.07396,136.86192833,KOUYOU,GENERAL_CARGO
257834700,0.0,DYNAMIC,2023-02-12T13:51:09.000Z,64.77203167,11.65802167,MS LORENTS,GENERAL_CARGO
413904731,0.0,DYNAMIC,2023-02-12T13:53:25.000Z,22.76613333,113.53568333,GUIGUIPINGHUO013,GENERAL_CARGO
305301000,9433341.0,TERRESTRIAL,2023-02-12T14:02:34.000Z,54.58820833,-1.24119833,BIRGIT,GENERAL_CARGO
413777346,0.0,TERRESTRIAL,2023-02-12T14:01:03.000Z,29.91955167,113.74397,ZHENGDONG777,GENERAL_CARGO
431501487,0.0,TERRESTRIAL,2023-02-12T14:01:57.000Z,33.9797,131.88355,SPINNER,GENERAL_CARGO
413827686,,TERRESTRIAL,2023-02-12T14:01:52.721Z,31.91415333,120.15777333,YU SHEN ZHOUYONGHAI,GENERAL_CARGO
257080050,8318063.0,TERRESTRIAL,2023-02-12T14:02:49.650Z,55.70236667,12.60128333,BARENTS OCEAN,GENERAL_CARGO
413762732,0.0,TERRESTRIAL,2023-02-12T14:01:43.069Z,22.30320667,114.14559667,ZHUCHUAN 1005,GENERAL_CARGO
413841211,0.0,TERRESTRIAL,2023-02-12T14:02:19.000Z,28.40905667,112.81237,XIANGHENGYANGJI0933,GENERAL_CARGO
413858884,0.0,TERRESTRIAL,2023-02-12T14:02:28.000Z,30.20946333,115.15359333,SU SHENG HUA 1888,GENERAL_CARGO
413804078,,TERRESTRIAL,2023-02-12T14:02:16.000Z,28.46197333,112.79389,YUXINHUO15289,GENERAL_CARGO
413833616,0.0,TERRESTRIAL,2023-02-12T14:02:21.000Z,31.68404333,118.43497333,YUXINHUO16665,GENERAL_CARGO
352001416,8589911.0,TERRESTRIAL,2023-02-12T14:02:24.000Z,35.60072,139.96876,CHENG JI HAI,GENERAL_CARGO
413865353,,DYNAMIC,2023-02-12T13:42:53.000Z,22.90364833,113.51071833,HAISHUN6768,GENERAL_CARGO
413847051,,TERRESTRIAL,2023-02-12T14:00:05.000Z,33.56933167,119.00701833,SU XU ZHOU HUO 678,GENERAL_CARGO
244660779,0.0,TERRESTRIAL,2023-02-12T14:02:22.000Z,44.115935,28.64450833,PRUDENTIA,GENERAL_CARGO
431013477,9865790.0,DYNAMIC,2023-02-12T14:00:43.000Z,35.48291667,139.80948333,KONSEI MARU,GENERAL_CARGO
352980853,9338125.0,DYNAMIC,2023-02-12T13:57:53.000Z,39.13866667,26.606,AK HAMZA,GENERAL_CARGO
413870052,0.0,TERRESTRIAL,2023-02-12T14:02:37.000Z,30.90902667,108.71798333,QINHE1338(LNG),GENERAL_CARGO
413833756,,TERRESTRIAL,2023-02-12T14:02:43.000Z,33.56973,118.98303833,JIANG YUN 2688,GENERAL_CARGO
413990991,,TERRESTRIAL,2023-02-12T14:02:43.000Z,30.27747,120.15780833,LU JI NING HUO 5558,GENERAL_CARGO
413842393,0.0,TERRESTRIAL,2023-02-12T14:00:18.000Z,31.99417167,120.64046833,XINGRUIDA555,GENERAL_CARGO
413906258,,DYNAMIC,2023-02-12T13:46:17.000Z,23.02124667,113.51286167,YUEYINGDEHUO6366,GENERAL_CARGO
419900873,,DYNAMIC,2023-02-12T14:00:10.000Z,18.84815,72.89578667,MV SHRIVRIDHI,GENERAL_CARGO
244740593,0.0,TERRESTRIAL,2023-02-12T14:02:46.579Z,51.96529667,5.80121,SKYLINE,GENERAL_CARGO
431006885,9815367.0,TERRESTRIAL,2023-02-12T14:02:33.000Z,34.05775167,131.74198833,MIKAGE,GENERAL_CARGO
413997084,,TERRESTRIAL,2023-02-12T14:02:45.000Z,23.04781333,113.25034667,PINGNAN SHUNHUI6789,GENERAL_CARGO
1560,,DYNAMIC,2023-02-12T13:58:46.000Z,22.64037667,70.06677833,M V MEET SAGAR,GENERAL_CARGO
312978000,9374662.0,TERRESTRIAL,2023-02-12T14:02:33.000Z,35.13008667,128.69534333,YU DE 9,GENERAL_CARGO
413473540,0.0,DYNAMIC,2023-02-12T13:46:05.000Z,22.580285,114.27632167,HUANBAO 88,GENERAL_CARGO
305229000,9375836.0,TERRESTRIAL,2023-02-12T14:01:53.803Z,38.03474167,23.54048667,LADY MARY,GENERAL_CARGO
257915500,,TERRESTRIAL,2023-02-12T14:02:05.286Z,60.25918833,6.06795,HOLMEN,GENERAL_CARGO
413794598,0.0,TERRESTRIAL,2023-02-12T14:02:00.000Z,29.41756,113.12029167,EXINHANGHUO1181,GENERAL_CARGO
413839534,0.0,TERRESTRIAL,2023-02-12T14:01:53.000Z,30.50838333,111.41806333,HAOZE001,GENERAL_CARGO
413837943,,TERRESTRIAL,2023-02-12T14:02:20.000Z,22.154625,113.46249,SHUNXING28,GENERAL_CARGO
352672000,9352183.0,TERRESTRIAL,2023-02-12T14:02:28.000Z,39.97313,0.05982333,GUNDEM AZRA,GENERAL_CARGO
413864239,,TERRESTRIAL,2023-02-12T14:02:47.190Z,31.91552,120.17162,GANGLIAN1968,GENERAL_CARGO
245261000,9202534.0,TERRESTRIAL,2023-02-12T14:02:03.747Z,55.64977167,21.16163333,SPUIGRACHT,GENERAL_CARGO
413830714,,TERRESTRIAL,2023-02-12T14:02:14.000Z,31.62038,120.16286667,WANYAODA5188,GENERAL_CARGO
413995864,,TERRESTRIAL,2023-02-12T14:02:01.534Z,30.598385,121.08164167,ZHEJIANGXINGYI0117,GENERAL_CARGO
413998598,,TERRESTRIAL,2023-02-12T14:02:45.000Z,31.31935333,120.92980167,LIS,GENERAL_CARGO
312275000,8746026.0,TERRESTRIAL,2023-02-12T14:02:19.000Z,20.873905,106.699515,SHENG WEI,GENERAL_CARGO
272056000,8849610.0,TERRESTRIAL,2023-02-12T14:02:06.000Z,40.380065,27.992205,OREL-2,GENERAL_CARGO
413381340,0.0,TERRESTRIAL,2023-02-12T14:02:36.000Z,34.81133167,119.60950833,YU BO 7,GENERAL_CARGO
413995279,,DYNAMIC,2023-02-12T13:53:07.000Z,23.06498333,113.48736333,XIANGYUN 718,GENERAL_CARGO
9132559,,DYNAMIC,2023-02-12T13:58:40.000Z,18.90761833,72.86905333,OSRICCAB II,GENERAL_CARGO
413900892,0.0,TERRESTRIAL,2023-02-12T14:02:18.000Z,22.36628667,113.962165,YUEGUANGZHOUHUO 0883,GENERAL_CARGO
413801388,0.0,TERRESTRIAL,2023-02-12T14:02:16.000Z,29.621425,112.90726167,JIANGRUN666,GENERAL_CARGO
258003290,8611958.0,TERRESTRIAL,2023-02-12T14:02:26.044Z,58.16254833,8.04352,SULE VIKING,GENERAL_CARGO
413819108,0.0,TERRESTRIAL,2023-02-12T14:02:00.000Z,31.72497667,118.44837167,YU XIN HUO 11797,GENERAL_CARGO
413999172,0.0,TERRESTRIAL,2023-02-12T14:01:53.000Z,33.57508167,118.97384667,XIANGYU8 DX,GENERAL_CARGO
273310060,8865937.0,DYNAMIC,2023-02-12T13:54:32.000Z,44.69273667,35.932715,OMSKIY-125,GENERAL_CARGO
413255610,0.0,DYNAMIC,2023-02-12T13:59:33.000Z,31.080665,122.01905167,CHANGHANGYANGSHAN2,GENERAL_CARGO
431004632,0.0,TERRESTRIAL,2023-02-12T14:01:59.000Z,39.95342833,142.00767667,12 TENYOMARU,GENERAL_CARGO
413777349,0.0,TERRESTRIAL,2023-02-12T13:57:11.000Z,30.62418333,111.35446833,XINYIHONGQING9,GENERAL_CARGO
412357980,,TERRESTRIAL,2023-02-12T14:02:00.000Z,25.37077833,119.67521833,,GENERAL_CARGO
457374000,8356675.0,TERRESTRIAL,2023-02-12T14:00:53.641Z,22.613965,120.28392,YI TAI,GENERAL_CARGO
413830474,0.0,TERRESTRIAL,2023-02-12T14:02:27.000Z,28.35658333,112.8695,AN    DA  0599,GENERAL_CARGO
271044718,8511940.0,DYNAMIC,2023-02-12T13:56:52.000Z,39.88601333,26.14962333,AREL 5,GENERAL_CARGO
255729000,9244556.0,DYNAMIC,2023-02-12T13:59:25.000Z,16.17792667,41.17586,MPV CLIO,GENERAL_CARGO
