mmsi,imo,latitude,longitude,source,ts_insert_utc,eeid
230073100,0,60.155148,24.887976,T-AIS,20230212162727,5490269940386013964
230955000,5419232,60.16086,24.922451,T-AIS,20230212162728,5186467730806806520
246867000,9631369,65.752914,24.156183,S-AIS,20230212162728,5118863639913620536
601028200,0,-34.12919,25.266129,T-AIS,20230212162727,5015834543137158760
601005270,0,-33.966938,25.635532,T-AIS,20230212162727,6543258504257510614
352001874,9349203,37.519154,25.845978,T-AIS,20230212162727,5962264297760038738
314516000,9511375,38.736942,25.153877,T-AIS,20230212162728,4688598308803781152
601015600,0,-34.025234,26.270306,T-AIS,20230212162728,4839349732739564848
636021975,9616113,38.79488,26.886137,T-AIS,20230212162728,8848946448006966487
271002391,0,38.82375,26.977098,T-AIS,20230212162727,8806007327416593175
305476000,9155884,60.42753,26.918674,T-AIS,20230212162727,4711656991774552480
271043836,9703356,40.96996,27.962984,T-AIS,20230212162728,5750244611501575420
273458610,9873101,40.381775,27.964914,T-AIS,20230212162727,6010419299205555634
271002424,0,40.964085,27.536222,T-AIS,20230212162727,5131070031482268472
207391000,9836517,43.19401,27.76864,T-AIS,20230212162728,5054251045226318104
207401000,0,43.19648,27.9101,T-AIS,20230212162728,4972904776956948520
538008684,9602186,43.189865,27.901905,T-AIS,20230212162728,5588582313330039916
351359000,9894624,40.945824,28.856106,T-AIS,20230212162728,5044774620938457112
511100911,8885157,40.98168,28.921833,T-AIS,20230212162728,9077246521127651311
620909000,8914726,40.75685,28.923634,T-AIS,20230212162728,4963688245704675784
271044600,9171541,40.950695,28.904781,T-AIS,20230212162728,5187294658080264184
636019667,9258014,40.7987,28.821083,T-AIS,20230212162728,8282618794865124307
271010312,0,41.033325,28.995049,T-AIS,20230212162727,4905749312625396232
271010270,0,41.022617,28.981976,T-AIS,20230212162727,6837793552767338974
271010301,0,41.02168,28.973116,T-AIS,20230212162727,8062772651412113917
271049833,0,41.002033,28.96244,T-AIS,20230212162728,7316652856896382057
256010000,9442122,43.90155,28.963984,T-AIS,20230212162727,4772004417560012560
264900190,0,44.115093,28.642065,T-AIS,20230212162727,6817347008761302622
677052500,8509363,44.129368,28.649979,T-AIS,20230212162728,5368350701361234004
264162682,0,44.121582,28.643908,T-AIS,20230212162727,6317670101227064698
311034100,9452608,44.149982,28.648104,T-AIS,20230212162728,5458385091103949044
538002633,9361237,44.108,28.664248,T-AIS,20230212162728,7262232524851594441
244740376,0,44.118515,28.6447,T-AIS,20230212162727,5054052927012237592
264900483,9927902,44.1462,28.66762,T-AIS,20230212162728,8105376502189264771
636019212,9800790,44.331898,28.671173,T-AIS,20230212162727,5481379826640675340
538005372,9263174,44.14866,28.662834,T-AIS,20230212162728,5745645350334582652
264900457,9943463,44.158108,28.662481,T-AIS,20230212162728,7330757366281539433
271001057,9126742,44.1517,28.647785,T-AIS,20230212162727,7055232972276311521
264900062,7119408,44.1479,28.667217,T-AIS,20230212162727,6839865006898154974
538008673,9424132,44.15043,28.64355,T-AIS,20230212162728,7029734194088598625
352001062,8697366,44.09608,28.670832,T-AIS,20230212162727,6417127860124458022
264163530,0,44.117207,28.644514,T-AIS,20230212162727,6107689768600916170
264162573,0,44.11696,28.65138,T-AIS,20230212162728,7794850779004587277
620912000,8103377,45.334385,28.791834,T-AIS,20230212162727,4642806772254530944
264162593,0,45.43058,28.06137,T-AIS,20230212162728,7002217244587380001
264162617,0,45.402252,28.288668,T-AIS,20230212162727,7434562808814947641
264162121,0,45.18099,28.795164,T-AIS,20230212162728,7256670623533812553
272185200,0,45.319725,28.861906,T-AIS,20230212162727,4880537511001667440
511100217,9259020,45.23126,28.68844,T-AIS,20230212162727,7433432657137419577
273431970,8603004,59.67674,28.410051,T-AIS,20230212162728,5867922592245759394
636015737,9655511,59.67498,28.380245,T-AIS,20230212162727,7460993337846715513
312242000,9233349,60.03071,28.460413,T-AIS,20230212162727,4809156460252262224
271048847,0,36.62491,29.103743,T-AIS,20230212162727,8953711321445556367
271045351,0,36.624615,29.100784,T-AIS,20230212162727,8778352410954814183
352898793,9240445,40.85676,29.174623,T-AIS,20230212162727,7339957177727635177
577612000,6600618,40.699738,29.460983,T-AIS,20230212162727,4739314652992612576
271040027,0,40.99275,29.021584,T-AIS,20230212162727,8511654870521462299
538070806,9637959,40.871677,29.238462,T-AIS,20230212162728,6502232495546846998
538001964,9264283,40.83407,29.206316,T-AIS,20230212162727,5553116466264490540
271030070,0,40.816513,29.262096,T-AIS,20230212162728,6573699655868585782
271010749,0,40.94191,29.102667,T-AIS,20230212162728,8031247454020520893
271048676,8518558,40.869816,29.202682,T-AIS,20230212162728,5331972796109545444
355129000,9008574,40.734585,29.50186,T-AIS,20230212162728,4997541113241458344
377277000,9146821,40.87348,29.168566,T-AIS,20230212162727,4941802951841466952
253013000,9619050,40.70076,29.45682,T-AIS,20230212162727,4903657191087844360
636017602,9034781,40.705463,29.464611,T-AIS,20230212162728,5834067972459125698
636017599,9121845,40.711273,29.448973,T-AIS,20230212162728,9184746095222774719
247322900,9578983,40.70968,29.467342,T-AIS,20230212162728,5343221186585024788
271046345,9834179,40.774364,29.706408,T-AIS,20230212162727,7267394735972013769
271010133,0,40.836674,29.26633,T-AIS,20230212162728,7684470282712992085
511100759,9112789,40.722775,29.475588,T-AIS,20230212162728,8843059340504385367
271049029,9365831,40.418163,29.113773,T-AIS,20230212162727,7539581038451220805
229842000,9322475,40.765682,29.536133,T-AIS,20230212162727,4795827192375483472
271043709,0,40.69566,29.456839,T-AIS,20230212162727,8038073222205787261
314721000,9598024,40.85482,29.18398,T-AIS,20230212162727,5030680015705096936
334021000,8105404,40.84966,29.175371,T-AIS,20230212162727,4927155635850101128
671029100,8801735,40.851353,29.187727,T-AIS,20230212162727,5600859425939068780
538010489,9286023,40.837635,29.214767,T-AIS,20230212162728,7471931382501041017
271010566,0,41.06389,29.041128,T-AIS,20230212162728,6355908392638696198
271010334,0,41.046806,29.027473,T-AIS,20230212162728,6779246757611522590
271045768,0,41.204956,29.127684,T-AIS,20230212162727,4921019330111984776
271044224,0,41.06642,29.042545,T-AIS,20230212162728,4637855503541063296
257145500,0,70.012146,29.158056,S-AIS,20230212162727,5645106809968769692
257736600,0,70.857796,29.097326,S-AIS,20230212162727,5079865474315763608
620150000,8866723,41.120567,30.673075,T-AIS,20230212162727,4886225040186981616
636018923,9316995,46.49129,30.742584,T-AIS,20230212162727,8485280778096795883
613004570,8116441,46.334297,30.662277,T-AIS,20230212162728,6209166776568755482
272011000,0,46.493153,30.73677,T-AIS,20230212162728,5178113735989300984
259085000,9579652,69.72961,30.04033,T-AIS,20230212162728,4959206167796601544
257641600,0,69.730576,30.053621,T-AIS,20230212162728,4633279035485146240
257318020,0,70.28421,30.996452,S-AIS,20230212162727,5210271951416089732
355308000,9225677,-29.87415,31.041967,T-AIS,20230212162728,4747476984713286112
477914400,9458418,-29.874636,31.043133,T-AIS,20230212162727,4695441927036495136
564538000,9722039,-29.872278,31.03959,T-AIS,20230212162727,4779754484490709648
601126900,0,-29.868162,31.014202,T-AIS,20230212162728,5475122540291848180
636020193,9427392,46.83626,31.929842,T-AIS,20230212162728,7055387896406664673
636018216,9835965,46.652836,31.01593,T-AIS,20230212162728,4980635843072417320
563021600,9798856,-25.96312,32.497715,T-AIS,20230212162727,4699572599033628448
538009226,9434448,-25.968245,32.554756,T-AIS,20230212162727,6079474672713424522
620995000,8803757,29.908535,32.484383,T-AIS,20230212162728,5143515571450782136
518100289,9150743,29.916971,32.473015,T-AIS,20230212162727,6965487380310627649
622123250,9869356,29.965153,32.58756,T-AIS,20230212162728,6036734628601321714
622120113,8206832,29.944166,32.575027,T-AIS,20230212162728,7155316186049465521
312171000,9354521,29.902367,32.515633,T-AIS,20230212162727,5181028884952078840
622123251,9869368,30.09804,32.57193,T-AIS,20230212162728,8342577637815015667
319160400,9881249,34.665474,33.041817,T-AIS,20230212162728,4791856606868799568
636021915,9606015,34.6681,33.080982,T-AIS,20230212162727,8524687274836290715
256060000,8356833,34.665443,33.041958,T-AIS,20230212162727,4725736968263248480
354665000,0,34.709442,33.166084,T-AIS,20230212162728,4976742751289983528
518998397,9842918,34.66489,33.040047,T-AIS,20230212162727,8044763596089936253
636022469,9142875,42.122753,33.43386,T-AIS,20230212162728,7556413354951634629
273317180,9428499,68.984695,33.059326,T-AIS,20230212162727,5705942539241684284
273445430,7383011,68.96675,33.051785,T-AIS,20230212162727,6562743572256027190
273211800,8721791,68.94804,33.02742,T-AIS,20230212162728,5071550718293893528
273296430,9576181,68.95642,33.031204,T-AIS,20230212162727,6705037969076137006
273386120,9036272,68.94972,33.00719,T-AIS,20230212162727,4923688394590751368
273382220,9220835,68.94512,33.00823,T-AIS,20230212162727,5528085538332703564
273396870,8821802,69.015656,33.022667,T-AIS,20230212162728,6362307000558924934
273216130,9366110,69.02739,33.043434,T-AIS,20230212162727,5788186008999228034
428000408,9875836,31.830723,34.641365,T-AIS,20230212162728,5064526917911364760
375369000,7394321,31.839252,34.572037,T-AIS,20230212162728,4984779562834439464
613694001,7725362,31.827799,34.646885,T-AIS,20230212162728,7140187043481795121
511100389,9455600,31.818087,34.603474,T-AIS,20230212162727,7631591040741721573
232035095,0,31.7956,34.62922,T-AIS,20230212162728,8805182599167513367
671170100,8315906,31.823296,34.63599,T-AIS,20230212162727,5413080483640720948
671643000,8116972,36.69938,34.62726,T-AIS,20230212162728,5164366555391751544
305566000,9491927,32.813465,35.03134,T-AIS,20230212162727,4837529082922438960
352980836,9454125,41.249977,36.444626,T-AIS,20230212162727,5313143831364505444
273290430,9926324,41.28899,36.366344,T-AIS,20230212162728,6866323130731336894
312601000,9262522,44.874023,36.80673,T-AIS,20230212162727,5000650703880972712
312377000,8202965,45.11501,36.528755,T-AIS,20230212162728,4998888186741423784
273389250,0,45.220173,36.721634,T-AIS,20230212162727,5826097169925117634
354669000,8902462,45.10713,36.592773,T-AIS,20230212162727,4963794902361297352
273435130,8943478,45.17498,36.483227,T-AIS,20230212162727,6333341466236832250
273313560,8708373,70.96013,36.7719,S-AIS,20230212162727,5061364842574278424
511100731,9229972,19.479475,37.314022,T-AIS,20230212162727,8590857761371637563
273156600,8228672,44.692764,37.807392,T-AIS,20230212162728,5180270428048329208
352001072,9536301,44.72743,37.776325,T-AIS,20230212162727,4831860791290043440
375693000,9210713,44.587986,37.932667,T-AIS,20230212162727,4962484765558349512
273342000,9133197,46.544228,37.50164,T-AIS,20230212162728,4836536704926670384
248285000,9757008,-4.056218,39.64796,T-AIS,20230212162727,4951792298318661448
636018516,9731406,21.401869,39.085796,T-AIS,20230212162727,5385959809535762260
563183800,9228564,21.484667,39.1525,T-AIS,20230212162727,5134211744516899000
403231060,0,21.717796,39.104267,T-AIS,20230212162728,5378076435485872468
271042838,0,21.721533,39.10681,T-AIS,20230212162727,6495590349831391510
403070000,9325958,21.42618,39.08581,T-AIS,20230212162727,4831966602155416624
370235000,9375939,21.471256,39.15563,T-AIS,20230212162727,5159614556029408888
441302000,9451898,21.46718,39.16177,T-AIS,20230212162728,4897502511730899952
403260980,0,21.737617,39.123707,T-AIS,20230212162727,5411255298365670964
403234840,0,21.722672,39.106003,T-AIS,20230212162728,5044528588083748888
353718000,9811907,22.514729,39.08883,T-AIS,20230212162728,4889970393136582384
314680000,9542831,44.049576,39.077248,T-AIS,20230212162727,4670620743933993664
271073570,0,41.030376,40.51583,T-AIS,20230212162728,5845818560234406178
667005127,7381855,42.279705,41.62348,T-AIS,20230212162728,8701905528240058567
671294100,9127291,2.0059917,45.34061,T-AIS,20230212162728,5355114230624494228
471151000,9652442,2.0247,45.33898,T-AIS,20230212162728,5071943845438370200
636021770,9927263,30.05338,47.935402,T-AIS,20230212162727,6056714679037258762
273895100,9053359,72.04662,47.765774,S-AIS,20230212162728,5718641898543075004
352714000,9818448,27.769115,48.921864,T-AIS,20230212162727,4769285797847629072
352575000,9145932,28.493275,48.91057,T-AIS,20230212162728,5052739895488142872
352904000,9689500,28.021584,48.726982,T-AIS,20230212162727,4661722774325748544
572988210,9834052,28.166653,48.66843,T-AIS,20230212162728,5996042699640609586
403783370,9777761,28.165318,48.674595,T-AIS,20230212162727,6115644228561354442
403602000,9663946,28.15842,48.683144,T-AIS,20230212162726,4798475477973891664
447025000,9534781,29.094856,48.403614,T-AIS,20230212162728,5024936734029582184
447131000,9534779,29.122938,48.264393,T-AIS,20230212162728,5164882574013017464
447204000,9676008,29.060572,48.155514,T-AIS,20230212162728,4707661658718718624
447159000,9329784,29.027044,48.2069,T-AIS,20230212162728,5104330269648165592
447175000,9855381,29.060734,48.156116,T-AIS,20230212162727,5090960208254425432
403634000,0,26.8872,49.908897,T-AIS,20230212162727,4808678945879684944
576254000,9582180,27.239378,49.65377,T-AIS,20230212162728,4828921552120115248
403593000,9653666,27.831234,49.150818,T-AIS,20230212162728,4988471087253575464
403705510,0,27.071053,49.693058,T-AIS,20230212162727,6439023792429731494
636017488,9767560,27.079887,49.67178,T-AIS,20230212162728,4807247257418652496
353519000,9277034,28.63129,49.041634,T-AIS,20230212162727,5073465689672664472
620847000,9251640,29.10865,49.71118,T-AIS,20230212162727,5079673528295448472
423135100,8207202,39.992912,49.61079,T-AIS,20230212162728,5744419553668532092
423106100,8857435,40.30833,49.82653,T-AIS,20230212162727,5411645762452330036
408600000,9352626,26.206442,50.648575,T-AIS,20230212162728,4679053671795441088
431114000,9805087,26.671772,50.182,T-AIS,20230212162728,4771725871926101776
408901665,0,26.129297,50.651516,T-AIS,20230212162728,6991484954683070497
408380000,0,26.185007,50.667545,T-AIS,20230212162728,4724762569185124960
408819000,9373096,26.206882,50.63344,T-AIS,20230212162727,5127944686998000952
408595000,6922262,26.19391,50.62833,T-AIS,20230212162728,5122095285138008632
356320000,9727297,26.159218,50.67232,T-AIS,20230212162728,4625248675100951296
408904168,0,26.13212,50.632023,T-AIS,20230212162728,5035515341520724456
408493000,0,26.179186,50.603184,T-AIS,20230212162728,4969201596225887176
414031000,9628219,26.500051,50.20727,T-AIS,20230212162727,5066106778667555992
419956004,0,27.032415,50.898605,T-AIS,20230212162727,5271467925512389924
376116000,9477660,27.837587,50.337738,T-AIS,20230212162728,4697876297218200352
352431000,9701762,27.064749,50.43642,T-AIS,20230212162727,5077069888787426200
422123456,123456789,28.966286,50.82458,T-AIS,20230212162727,4682095608166160320
511100902,99252591,24.959484,51.59425,T-AIS,20230212162728,6483173135762245606
538090604,9253155,25.020123,51.59735,T-AIS,20230212162727,5588494352399899756
538002921,9337731,25.842106,51.7547,T-AIS,20230212162727,7343297318144263657
466432000,9783198,25.014343,51.608704,T-AIS,20230212162727,4612579878897528832
422026633,0,28.419226,51.110065,T-AIS,20230212162728,7236854855768710537
273291250,9185372,76.160385,51.640633,S-AIS,20230212162728,6051171598177277938
376692000,9649342,24.577679,52.948364,T-AIS,20230212162727,4696959304521211168
470293000,9034236,25.102917,52.933796,T-AIS,20230212162727,4906113302713080328
370581000,9558969,25.488407,52.37579,T-AIS,20230212162727,4908459711966649864
511138000,9707247,26.88952,52.06476,T-AIS,20230212162728,4811739539682318544
511144000,9480825,26.692638,52.29018,T-AIS,20230212162727,4648765528166854720
422332100,8218067,26.931614,52.131275,T-AIS,20230212162728,5249100560470918852
620270000,9389631,24.383688,53.38309,T-AIS,20230212162728,4855522277493084592
471154000,9878670,24.901735,53.064888,T-AIS,20230212162727,4805105567516671312
470146000,9598749,24.43567,53.40725,T-AIS,20230212162728,4825299198071397328
375506000,9549889,25.167526,53.341766,T-AIS,20230212162727,4794329855252612176
375861000,9677349,26.29733,53.093212,T-AIS,20230212162728,4917149702122057480
341954000,9277163,26.772535,53.396576,T-AIS,20230212162728,4822477284170649040
351319000,9740562,24.481876,54.08602,T-AIS,20230212162728,5112504537209418712
636013316,9439292,24.949461,54.52937,T-AIS,20230212162727,5203001074673830660
477098900,9583823,24.84912,54.195766,T-AIS,20230212162728,5364910367932674964
471076000,9841770,24.738693,54.398563,T-AIS,20230212162727,4705146766412221600
373026000,9800049,25.937017,54.06453,T-AIS,20230212162727,4813775268143164624
374562000,9519432,25.547401,54.96834,T-AIS,20230212162727,4813981426574908624
341759000,9504683,25.51689,54.28501,T-AIS,20230212162727,5047091017050674200
671640000,9361081,26.55165,54.88955,T-AIS,20230212162727,4676288945775471040
422181000,9187655,26.167883,54.792233,T-AIS,20230212162727,4920153069719255176
636020361,9449106,-20.931826,55.31534,T-AIS,20230212162728,7231028281874114185
564959000,9257230,25.368319,55.383545,T-AIS,20230212162727,5060442210876299032
207836770,0,25.111557,55.13419,T-AIS,20230212162727,5880207478546978402
470424000,9747443,25.013437,55.048218,T-AIS,20230212162727,4676447313903360448
563035800,9830331,25.269405,55.26114,T-AIS,20230212162727,5070838093314997912
470847000,8008137,25.262,55.259563,T-AIS,20230212162728,5051985510370676248
422130822,0,25.482967,55.098698,T-AIS,20230212162728,6362219744152073350
620212000,7705726,25.608976,55.080414,T-AIS,20230212162727,4701049689883520800
249660000,9753208,25.277767,55.28673,T-AIS,20230212162727,4724383606882009696
376851000,9467847,25.268114,55.280033,T-AIS,20230212162727,5121889762331216440
422061200,8707185,26.471802,55.183323,T-AIS,20230212162728,4776354540992078992
403056000,6918302,25.162071,56.35943,T-AIS,20230212162728,4641267305433933184
215282000,9448152,25.208605,56.49203,T-AIS,20230212162727,4801904605444501840
417222954,1030005,24.835669,66.9809,T-AIS,20230212162727,6134640216089973034
273217210,9239458,75.3795,71.6744,S-AIS,20230212162727,6294840967078409914
636092313,9267742,21.678846,72.45204,T-AIS,20230212162727,7385874703437135769
419000274,9427732,12.935607,74.81746,T-AIS,20230212162728,5980120349482250194
636021852,9602978,12.976817,74.64925,T-AIS,20230212162727,5660397911828655196
419080100,9521954,12.935615,74.81718,T-AIS,20230212162727,5294359345284949924
419957515,0,12.765001,74.78518,T-AIS,20230212162727,8373322168863820555
419001746,0,12.935389,74.816475,T-AIS,20230212162728,5939025002882495890
419520251,0,12.751608,74.7,T-AIS,20230212162727,8637517220831911675
419090800,9086150,8.359188,76.99757,T-AIS,20230212162728,4873694992590885232
419000531,9651010,9.968657,76.265915,T-AIS,20230212162727,8269637810046726355
417222401,0,6.939155,79.84519,T-AIS,20230212162727,6934592099901656833
542500110,9366653,16.977606,82.28218,T-AIS,20230212162727,6641096965848687886
419001405,9256925,17.648333,83.435,T-AIS,20230212162727,8001673632218182717
636021112,9674921,17.70561,83.28087,T-AIS,20230212162727,5162750153004214648
371050000,9338577,17.698414,83.28287,T-AIS,20230212162727,4762818401751909904
419465000,9034547,17.619896,83.42676,T-AIS,20230212162728,4987807119685224232
525104004,9778911,5.2228184,97.09799,T-AIS,20230212162728,5220671141249315716
525401071,8817095,5.24285,97.03986,T-AIS,20230212162727,9076937695813499887
525018022,9648740,5.256427,97.04305,T-AIS,20230212162727,6444990532917339046
525008091,0,5.2238116,97.095894,T-AIS,20230212162727,8561295329688485083
506000860,0,12.41256,98.6047,T-AIS,20230212162727,5686855687631074780
567003120,9268019,7.234638,100.56839,T-AIS,20230212162727,4897933842537236464
567000120,0,13.701507,100.57865,T-AIS,20230212162728,5120439811627007032
525002045,0,0.98581666,103.40707,T-AIS,20230212162727,8010167325289014589
525101239,0,0.896195,103.35079,T-AIS,20230212162727,8882660588254947511
565144000,9692284,1.3014216,103.755066,T-AIS,20230212162728,4676352012968749504
563033190,0,1.2715217,103.85368,T-AIS,20230212162727,6452317279010894950
636021090,9935143,1.2904233,103.98828,T-AIS,20230212162728,5883326093383493986
563031320,0,1.2647216,103.8126,T-AIS,20230212162727,5056764344479460632
244870440,9737266,1.46809,103.8271,T-AIS,20230212162728,4984788092508990760
338153931,0,1.2651917,103.8139,T-AIS,20230212162727,8422568074819391947
636018750,9833723,1.2515717,103.90136,T-AIS,20230212162727,6845970513733935166
563014800,9417127,1.2986667,103.99677,T-AIS,20230212162727,4777717089442917520
565797000,9609794,1.216645,103.72584,T-AIS,20230212162728,4918396303684755592
566200000,9626209,1.2995733,103.96665,T-AIS,20230212162727,4672624668551644864
566339000,9629990,1.2666733,103.949036,T-AIS,20230212162727,5145750569297749432
563009130,0,1.4709367,103.81048,T-AIS,20230212162728,6168484949370263146
563040832,0,1.2105983,103.77483,T-AIS,20230212162728,4652988490388034112
215470000,9380104,1.2253667,103.803635,T-AIS,20230212162727,4863037451949035440
477963300,9571674,1.2328566,103.79846,T-AIS,20230212162728,5262789926968960036
240611000,9330472,1.2059667,103.79913,T-AIS,20230212162727,5142471528945249976
563009410,0,1.3091817,103.99877,T-AIS,20230212162728,5799189779925882754
353347000,0,1.28862,103.7554,T-AIS,20230212162728,5145780569431319992
636020839,9792864,1.2888083,103.977135,T-AIS,20230212162727,8756622655645870183
563766000,9537161,1.29521,103.951355,T-AIS,20230212162728,4886852414593458928
354594000,9562831,1.2547166,103.87382,T-AIS,20230212162727,4813592817913998544
311013300,9435791,1.2915,103.94175,T-AIS,20230212162727,5439614228594536372
412118000,9192686,1.271,103.78543,T-AIS,20230212162727,4896963407406722032
538009189,9583172,1.14951,103.46606,T-AIS,20230212162727,7610698546019393125
525012259,0,1.0025483,103.31263,T-AIS,20230212162727,8154951016434568483
677031500,9132856,1.3039367,103.7541,T-AIS,20230212162728,5520663848133766732
566541000,9659256,1.2968416,103.74789,T-AIS,20230212162728,4960513646343273160
563095700,9865960,1.2593633,103.78824,T-AIS,20230212162728,5351686348397881492
235076245,9439852,1.193085,103.68765,T-AIS,20230212162727,7662822109906926229
565709000,9384083,1.295385,103.96549,T-AIS,20230212162728,4955093603773319368
538007491,9661211,1.2807716,103.95221,T-AIS,20230212162727,8140997402142267331
440625000,9249609,1.18649,103.75134,T-AIS,20230212162728,5024241018040706920
563030730,0,10.666674,103.51736,T-AIS,20230212162728,6112858457097841354
372932000,9823730,1.3241867,104.11716,T-AIS,20230212162727,4715153473178074528
525125020,9347920,1.318,104.12133,T-AIS,20230212162728,5649990849477264796
232006324,9346378,1.29564,104.04551,T-AIS,20230212162728,5427131034918724276
431938000,9535058,1.299455,104.0727,T-AIS,20230212162728,4820786080758290896
413838445,0,28.62661,104.431625,T-AIS,20230212162727,7894059481400257645
413857092,0,28.626883,104.43175,T-AIS,20230212162728,5236513488786617668
413837432,0,28.629915,104.4492,T-AIS,20230212162727,5153619108145309816
413840778,0,28.630564,104.449715,T-AIS,20230212162728,6083049481243899274
413825462,0,28.783102,104.714386,T-AIS,20230212162728,6586397108346714550
413951242,0,28.628925,104.422615,T-AIS,20230212162727,6064533705432261898
413816815,0,28.78399,104.71392,T-AIS,20230212162728,9077732127212722159
413800908,0,28.804098,105.85405,T-AIS,20230212162727,5541139782331668940
413813679,0,28.803165,105.84549,T-AIS,20230212162728,9040014480333491119
413800848,0,28.903563,105.56578,T-AIS,20230212162727,4784535044933425552
525600734,0,-6.099827,106.802025,T-AIS,20230212162727,6843231445475133406
574266000,9119191,20.950903,106.74653,T-AIS,20230212162727,4780103785600686736
574416000,9544774,20.879656,106.629234,T-AIS,20230212162727,4632461364223075456
574013899,0,20.856789,106.735664,T-AIS,20230212162728,8421972169817768395
413847644,0,29.245047,106.231255,T-AIS,20230212162728,5657318578969038940
413839115,0,29.387917,106.52758,T-AIS,20230212162728,8375944641528901387
413831995,0,29.609266,106.78409,T-AIS,20230212162727,8589021198898860859
413835253,0,29.570932,106.580284,T-AIS,20230212162727,7781750965692702709
413827104,0,29.589317,106.63415,T-AIS,20230212162727,4683837372015214624
413864597,0,29.606691,106.62322,T-AIS,20230212162728,7661244491288482453
413842261,0,29.578463,106.83856,T-AIS,20230212162727,7689708648308325205
413835953,0,29.59098,106.64679,T-AIS,20230212162728,7156595042418336433
413762861,0,29.739386,106.946655,T-AIS,20230212162728,7865648100938450221
413841827,0,29.607244,106.740364,T-AIS,20230212162727,8171593808436967843
413835098,0,29.597258,106.79393,T-AIS,20230212162727,6250527092386733914
413762884,0,29.579786,106.8357,T-AIS,20230212162727,5235545918554080580
574000940,9620437,10.367082,107.049065,T-AIS,20230212162727,5565423368669663020
574150021,0,10.340935,107.06925,T-AIS,20230212162727,7524045003878356357
574236000,9321354,10.360481,107.024536,T-AIS,20230212162727,4731338245885535584
574014503,0,10.3936615,107.05228,T-AIS,20230212162727,8721461545037906983
413773476,0,29.938738,107.79917,T-AIS,20230212162727,5286492889338719908
413871548,0,29.813034,107.47705,T-AIS,20230212162728,5723289276635622844
413000614,565656,29.745722,107.3163,T-AIS,20230212162727,6445194526572012454
413844675,0,29.841637,107.623215,T-AIS,20230212162727,8126980024628331715
413770985,0,29.992172,107.836525,T-AIS,20230212162728,7334504819885450473
413801637,0,29.790024,107.085266,T-AIS,20230212162727,7588025812971560101
413813333,0,29.808619,107.035385,T-AIS,20230212162728,7679927392867600981
413826196,0,29.806831,107.037834,T-AIS,20230212162727,5354662610260884628
413762809,0,29.84638,107.64835,T-AIS,20230212162728,7478338532984587513
413868055,0,29.843666,107.580154,T-AIS,20230212162727,8791366522781769751
413830364,0,29.990948,107.83494,T-AIS,20230212162727,5678006989757254876
413773286,0,29.790005,107.08488,T-AIS,20230212162728,6479946790591901158
413826206,0,29.741198,107.31036,T-AIS,20230212162727,6795814491019443358
413798012,0,29.791693,107.08397,T-AIS,20230212162728,5736483416168861308
413777345,0,29.75489,107.10131,T-AIS,20230212162727,6984912898810822081
413770043,0,29.938507,107.80014,T-AIS,20230212162727,8584253716480762171
413867174,0,29.846407,107.57608,T-AIS,20230212162728,6435139492736867494
413848772,0,29.884983,107.73623,T-AIS,20230212162728,5245239213064639684
413829968,0,29.9387,107.7999,T-AIS,20230212162727,4806560461861063504
413779881,0,29.883615,107.737236,T-AIS,20230212162727,7311846084260251561
413864737,0,29.945896,107.803535,T-AIS,20230212162728,7003718945692390177
413837243,0,29.67256,107.191605,T-AIS,20230212162727,8609005922245322683
413770224,0,29.886528,107.73762,T-AIS,20230212162728,4891302022036955632
413863711,0,30.201334,107.98342,T-AIS,20230212162728,9096203922559405855
220013902,0,16.096727,108.23893,T-AIS,20230212162727,6676918689286923598
574821414,0,16.09624,108.26644,T-AIS,20230212162728,6415994019045905446
413262950,0,21.70336,108.60119,T-AIS,20230212162727,6451935632362169446
413506620,0,21.622774,108.33135,T-AIS,20230212162727,5696606328452389948
412047540,0,21.601706,108.32336,T-AIS,20230212162727,5424229810460121268
412501356,0,21.56182,108.34176,T-AIS,20230212162728,5595892162858730860
538009008,9209128,21.560486,108.354706,T-AIS,20230212162728,4858999173696019888
412503259,0,21.51467,108.28588,T-AIS,20230212162727,8560386617575361755
413399810,0,21.5677,108.35685,T-AIS,20230212162728,5780353930116725506
412501820,0,21.487198,108.37129,T-AIS,20230212162727,5708482153542993724
413500090,0,21.620314,108.33334,T-AIS,20230212162727,6291644429218710202
413267330,0,21.602663,108.32547,T-AIS,20230212162727,5794973036719502722
413501040,0,21.47874,108.37946,T-AIS,20230212162728,4870758746783319664
413310890,0,21.70724,108.5863,T-AIS,20230212162727,6160450701792288682
413863788,0,30.901752,108.71613,T-AIS,20230212162727,5601410611719901036
413770538,0,30.674723,108.37468,T-AIS,20230212162728,6138799118818583338
413832412,0,30.74749,108.41989,T-AIS,20230212162728,5677444039803835612
413780137,0,30.885696,108.505196,T-AIS,20230212162727,7297209385471297705
413773153,0,30.929243,108.69018,T-AIS,20230212162727,7038393144385842529
413828772,0,30.74182,108.420715,T-AIS,20230212162727,5285067922269177508
413762351,0,30.926626,108.9415,T-AIS,20230212162727,9020821405358981935
413866982,0,30.908937,108.721725,T-AIS,20230212162727,6482427288824257510
413941032,0,30.727495,108.42447,T-AIS,20230212162728,4985217907235241256
413958602,0,30.902626,108.71611,T-AIS,20230212162727,6115973257426141642
413774854,0,30.90773,108.719536,T-AIS,20230212162727,6344275851817366534
